"Aid_Year","Enrollment_Status","COA_Min","COA_Max","EFC_Min","EFC_Max","Pell_Amount"
"2021-2022","THREE_QUARTER_TIME","5700","5799","801","900","3675"
"2021-2022","THREE_QUARTER_TIME","5700","5799","901","1000","3600"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1001","1100","3525"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1101","1200","3450"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1201","1300","3375"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1301","1400","3300"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1401","1500","3225"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1501","1600","3150"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1601","1700","3075"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1701","1800","3000"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1801","1900","2925"
"2021-2022","THREE_QUARTER_TIME","5700","5799","1901","2000","2850"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2001","2100","2775"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2101","2200","2700"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2201","2300","2625"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2301","2400","2550"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2401","2500","2475"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2501","2600","2400"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2601","2700","2325"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2701","2800","2250"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2801","2900","2175"
"2021-2022","THREE_QUARTER_TIME","5700","5799","2901","3000","2100"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3001","3100","2025"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3101","3200","1950"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3201","3300","1875"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3301","3400","1800"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3401","3500","1725"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3501","3600","1650"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3601","3700","1575"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3701","3800","1500"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3801","3900","1425"
"2021-2022","THREE_QUARTER_TIME","5700","5799","3901","4000","1350"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4001","4100","1275"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4101","4200","1200"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4201","4300","1125"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4301","4400","1050"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4401","4500","975"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4501","4600","900"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4601","4700","825"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4701","4800","750"
"2021-2022","THREE_QUARTER_TIME","5700","5799","4801","4900","675"
"2021-2022","THREE_QUARTER_TIME","5800","5899","0","0","4388"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1","100","4350"
"2021-2022","THREE_QUARTER_TIME","5800","5899","101","200","4275"
"2021-2022","THREE_QUARTER_TIME","5800","5899","201","300","4200"
"2021-2022","THREE_QUARTER_TIME","5800","5899","301","400","4125"
"2021-2022","THREE_QUARTER_TIME","5800","5899","401","500","4050"
"2021-2022","THREE_QUARTER_TIME","5800","5899","501","600","3975"
"2021-2022","THREE_QUARTER_TIME","5800","5899","601","700","3900"
"2021-2022","THREE_QUARTER_TIME","5800","5899","701","800","3825"
"2021-2022","THREE_QUARTER_TIME","5800","5899","801","900","3750"
"2021-2022","THREE_QUARTER_TIME","5800","5899","901","1000","3675"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1001","1100","3600"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1101","1200","3525"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1201","1300","3450"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1301","1400","3375"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1401","1500","3300"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1501","1600","3225"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1601","1700","3150"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1701","1800","3075"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1801","1900","3000"
"2021-2022","THREE_QUARTER_TIME","5800","5899","1901","2000","2925"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2001","2100","2850"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2101","2200","2775"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2201","2300","2700"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2301","2400","2625"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2401","2500","2550"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2501","2600","2475"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2601","2700","2400"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2701","2800","2325"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2801","2900","2250"
"2021-2022","THREE_QUARTER_TIME","5800","5899","2901","3000","2175"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3001","3100","2100"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3101","3200","2025"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3201","3300","1950"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3301","3400","1875"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3401","3500","1800"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3501","3600","1725"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3601","3700","1650"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3701","3800","1575"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3801","3900","1500"
"2021-2022","THREE_QUARTER_TIME","5800","5899","3901","4000","1425"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4001","4100","1350"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4101","4200","1275"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4201","4300","1200"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4301","4400","1125"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4401","4500","1050"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4501","4600","975"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4601","4700","900"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4701","4800","825"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4801","4900","750"
"2021-2022","THREE_QUARTER_TIME","5800","5899","4901","5000","675"
"2021-2022","THREE_QUARTER_TIME","5900","5999","0","0","4463"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1","100","4425"
"2021-2022","THREE_QUARTER_TIME","5900","5999","101","200","4350"
"2021-2022","THREE_QUARTER_TIME","5900","5999","201","300","4275"
"2021-2022","THREE_QUARTER_TIME","5900","5999","301","400","4200"
"2021-2022","THREE_QUARTER_TIME","5900","5999","401","500","4125"
"2021-2022","THREE_QUARTER_TIME","5900","5999","501","600","4050"
"2021-2022","THREE_QUARTER_TIME","5900","5999","601","700","3975"
"2021-2022","THREE_QUARTER_TIME","5900","5999","701","800","3900"
"2021-2022","THREE_QUARTER_TIME","5900","5999","801","900","3825"
"2021-2022","THREE_QUARTER_TIME","5900","5999","901","1000","3750"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1001","1100","3675"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1101","1200","3600"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1201","1300","3525"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1301","1400","3450"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1401","1500","3375"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1501","1600","3300"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1601","1700","3225"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1701","1800","3150"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1801","1900","3075"
"2021-2022","THREE_QUARTER_TIME","5900","5999","1901","2000","3000"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2001","2100","2925"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2101","2200","2850"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2201","2300","2775"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2301","2400","2700"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2401","2500","2625"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2501","2600","2550"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2601","2700","2475"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2701","2800","2400"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2801","2900","2325"
"2021-2022","THREE_QUARTER_TIME","5900","5999","2901","3000","2250"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3001","3100","2175"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3101","3200","2100"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3201","3300","2025"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3301","3400","1950"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3401","3500","1875"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3501","3600","1800"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3601","3700","1725"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3701","3800","1650"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3801","3900","1575"
"2021-2022","THREE_QUARTER_TIME","5900","5999","3901","4000","1500"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4001","4100","1425"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4101","4200","1350"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4201","4300","1275"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4301","4400","1200"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4401","4500","1125"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4501","4600","1050"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4601","4700","975"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4701","4800","900"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4801","4900","825"
"2021-2022","THREE_QUARTER_TIME","5900","5999","4901","5000","750"
"2021-2022","THREE_QUARTER_TIME","5900","5999","5001","5100","675"
"2021-2022","THREE_QUARTER_TIME","6000","6099","0","0","4538"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1","100","4500"
"2021-2022","THREE_QUARTER_TIME","6000","6099","101","200","4425"
"2021-2022","THREE_QUARTER_TIME","6000","6099","201","300","4350"
"2021-2022","THREE_QUARTER_TIME","6000","6099","301","400","4275"
"2021-2022","THREE_QUARTER_TIME","6000","6099","401","500","4200"
"2021-2022","THREE_QUARTER_TIME","6000","6099","501","600","4125"
"2021-2022","THREE_QUARTER_TIME","6000","6099","601","700","4050"
"2021-2022","THREE_QUARTER_TIME","6000","6099","701","800","3975"
"2021-2022","THREE_QUARTER_TIME","6000","6099","801","900","3900"
"2021-2022","THREE_QUARTER_TIME","6000","6099","901","1000","3825"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1001","1100","3750"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1101","1200","3675"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1201","1300","3600"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1301","1400","3525"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1401","1500","3450"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1501","1600","3375"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1601","1700","3300"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1701","1800","3225"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1801","1900","3150"
"2021-2022","THREE_QUARTER_TIME","6000","6099","1901","2000","3075"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2001","2100","3000"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2101","2200","2925"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2201","2300","2850"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2301","2400","2775"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2401","2500","2700"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2501","2600","2625"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2601","2700","2550"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2701","2800","2475"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2801","2900","2400"
"2021-2022","THREE_QUARTER_TIME","6000","6099","2901","3000","2325"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3001","3100","2250"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3101","3200","2175"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3201","3300","2100"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3301","3400","2025"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3401","3500","1950"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3501","3600","1875"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3601","3700","1800"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3701","3800","1725"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3801","3900","1650"
"2021-2022","THREE_QUARTER_TIME","6000","6099","3901","4000","1575"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4001","4100","1500"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4101","4200","1425"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4201","4300","1350"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4301","4400","1275"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4401","4500","1200"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4501","4600","1125"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4601","4700","1050"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4701","4800","975"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4801","4900","900"
"2021-2022","THREE_QUARTER_TIME","6000","6099","4901","5000","825"
"2021-2022","THREE_QUARTER_TIME","6000","6099","5001","5100","750"
"2021-2022","THREE_QUARTER_TIME","6000","6099","5101","5200","675"
"2021-2022","THREE_QUARTER_TIME","6100","6199","0","0","4613"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1","100","4575"
"2021-2022","THREE_QUARTER_TIME","6100","6199","101","200","4500"
"2021-2022","THREE_QUARTER_TIME","6100","6199","201","300","4425"
"2021-2022","THREE_QUARTER_TIME","6100","6199","301","400","4350"
"2021-2022","THREE_QUARTER_TIME","6100","6199","401","500","4275"
"2021-2022","THREE_QUARTER_TIME","6100","6199","501","600","4200"
"2021-2022","THREE_QUARTER_TIME","6100","6199","601","700","4125"
"2021-2022","THREE_QUARTER_TIME","6100","6199","701","800","4050"
"2021-2022","THREE_QUARTER_TIME","6100","6199","801","900","3975"
"2021-2022","THREE_QUARTER_TIME","6100","6199","901","1000","3900"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1001","1100","3825"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1101","1200","3750"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1201","1300","3675"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1301","1400","3600"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1401","1500","3525"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1501","1600","3450"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1601","1700","3375"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1701","1800","3300"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1801","1900","3225"
"2021-2022","THREE_QUARTER_TIME","6100","6199","1901","2000","3150"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2001","2100","3075"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2101","2200","3000"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2201","2300","2925"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2301","2400","2850"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2401","2500","2775"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2501","2600","2700"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2601","2700","2625"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2701","2800","2550"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2801","2900","2475"
"2021-2022","THREE_QUARTER_TIME","6100","6199","2901","3000","2400"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3001","3100","2325"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3101","3200","2250"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3201","3300","2175"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3301","3400","2100"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3401","3500","2025"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3501","3600","1950"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3601","3700","1875"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3701","3800","1800"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3801","3900","1725"
"2021-2022","THREE_QUARTER_TIME","6100","6199","3901","4000","1650"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4001","4100","1575"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4101","4200","1500"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4201","4300","1425"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4301","4400","1350"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4401","4500","1275"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4501","4600","1200"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4601","4700","1125"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4701","4800","1050"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4801","4900","975"
"2021-2022","THREE_QUARTER_TIME","6100","6199","4901","5000","900"
"2021-2022","THREE_QUARTER_TIME","6100","6199","5001","5100","825"
"2021-2022","THREE_QUARTER_TIME","6100","6199","5101","5200","750"
"2021-2022","THREE_QUARTER_TIME","6100","6199","5201","5300","675"
"2021-2022","THREE_QUARTER_TIME","6200","6299","0","0","4688"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1","100","4650"
"2021-2022","THREE_QUARTER_TIME","6200","6299","101","200","4575"
"2021-2022","THREE_QUARTER_TIME","6200","6299","201","300","4500"
"2021-2022","THREE_QUARTER_TIME","6200","6299","301","400","4425"
"2021-2022","THREE_QUARTER_TIME","6200","6299","401","500","4350"
"2021-2022","THREE_QUARTER_TIME","6200","6299","501","600","4275"
"2021-2022","THREE_QUARTER_TIME","6200","6299","601","700","4200"
"2021-2022","THREE_QUARTER_TIME","6200","6299","701","800","4125"
"2021-2022","THREE_QUARTER_TIME","6200","6299","801","900","4050"
"2021-2022","THREE_QUARTER_TIME","6200","6299","901","1000","3975"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1001","1100","3900"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1101","1200","3825"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1201","1300","3750"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1301","1400","3675"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1401","1500","3600"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1501","1600","3525"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1601","1700","3450"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1701","1800","3375"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1801","1900","3300"
"2021-2022","THREE_QUARTER_TIME","6200","6299","1901","2000","3225"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2001","2100","3150"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2101","2200","3075"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2201","2300","3000"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2301","2400","2925"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2401","2500","2850"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2501","2600","2775"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2601","2700","2700"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2701","2800","2625"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2801","2900","2550"
"2021-2022","THREE_QUARTER_TIME","6200","6299","2901","3000","2475"
"2021-2022","THREE_QUARTER_TIME","6200","6299","3001","3100","2400"
"2021-2022","THREE_QUARTER_TIME","6200","6299","3101","3200","2325"
"2021-2022","THREE_QUARTER_TIME","6200","6299","3201","3300","2250"
"2021-2022","THREE_QUARTER_TIME","6200","6299","3301","3400","2175"
